playername,timeplayed,gamesplayed,errors,RMSE,a,b,c
snteahou,662,312,[],4.5202367253760425,0.01965151478291905,-10.559985912461848,42.689787396780844
snuggiewuggies,180,444,[],22.99798331930944,0.0499754076032056,-7.453411970027732,76.391230867041
SNYKYN,628,222,[],17.573607175609816,-0.006738207411069833,4.420571370809764,28.129179272705937
soalyer,1033,1048,[],73.2357660896246,-0.0023978262224796307,3.8938404519773986,28.50204441653168
soap07,634,842,[],8.626270108849019,-0.02903064694327444,3.110965676629715,55.69664085311335
Socha,1080,1663,[],6.546201063126214,-0.003412936480882084,2.506255099194331,46.10642304828333
sock-likerat,1213,7189,[],9.008139649582313,-0.0068706249812447275,5.39274723413668,45.87416223027144
SodiumOverdose,1296,3159,[],7.858797108026906,-0.0031384998376374302,3.5651283215201386,20.662265629608537
SoGui,1376,731,[],9.465861626700484,-0.007790883246671487,1.5346988757444617,34.167769041885926
Soibean,974,1935,[],19.320961819409764,9.792856228303113e-06,6.316082333058537,-494.6232538659073
SolarXTR,615,304,[],11.438490404560174,-0.007047918757204187,4.528395857684762,46.05017754799432
solechin_jp,1122,1715,[],9.524408824680334,-3.582366096539119e-06,4.040597555456055,0.32914068659842155
Solmization,1203,1012,[],3.936217367320545,-0.006534623213817056,3.879083590855479,48.84159933001943
Somav,1613,3814,[],3.6739564578248856,-0.0034541627046395275,3.092263809162551,34.47059841560681
sombrAy,404,9270,[],15.440484159254769,-0.01743541264631472,3.754877881296881,55.34582990536978
SomeAsianGuy269,589,5575,[],7.539740476689495,-0.004289864588437035,3.58374236189241,45.835435681306905
SomeoneTookName,718,370,[],7.382627522436282,-0.018356133633477798,3.705590326778422,46.55254709585017
somer29,1235,700,[],12.231083911126497,-4.899733394778889e-05,6.999160283261878,-999.9999998865787
Song15123,1177,10808,[],26.83359688978068,-8.668336496354765e-05,4.4517576863436155,-21.220860888069836
sonicbigboom,1328,2294,[],14.910889068671795,-0.004204990264973713,3.949939743647658,67.52331806680888
sonicshell,1406,1487,[],37.562078611324885,-0.011615368059668785,2.8404993785381083,42.50235868327795
Sonor,1016,6447,[],7.121093060268115,-0.004579911545382878,4.079256350687645,47.163052310972326
soomh,1221,2898,[],81.9388737957058,-0.008085665571325555,5.471987100489429,54.66628692638193
sooompel,562,1553,[],4.52793536013136,-1.5125769982010606e-05,6.090585834540028,-399.6646791956716
SophieTwilight,1230,2897,[],63.35431908731902,-0.003953962018851572,3.8863793512812577,26.68598224175355
sopthelast,886,1564,[],13.467125136102926,-0.000799544951199217,3.5423418112110987,35.96623820213104
soranyan,692,1580,[],8.593351521056913,-1.21709309344492e-05,6.920897325963545,-962.3674545998923
soryong,340,511,[],12.791154155916752,2.463886716689938e-05,6.019463821930131,-342.5768986016224
SosoBingo,744,439,[],8.332981269661245,-0.004457815873386256,3.6570316317497356,35.86151592901194
sosu,782,1331,[],6.152466603209565,-0.025588682951087204,2.181293964773562,49.697092103918514
souhhcong,1244,3681,[],18.38615521656553,-0.004315039152265851,4.104926334627281,43.78728134329576
Souzoku,790,3444,[],15.317997048220331,-0.0003491779901243927,5.096420158977185,-89.3544810278471
Sp0n,762,4370,[],6.185540707614634,-0.004986491260314668,2.6578495316452138,48.401045048081315
SP4C3M0V3,1019,1367,[],12.190815688111465,-0.0038837930728730713,3.6260685240065675,56.19519474654917
spagheddy,998,1393,[],15.98269258608349,-0.0028548729241018402,3.4905530972184664,46.50422498490394
Spankthefishy,752,446,[],10.863277768342185,-0.036818424962495586,3.909920850201518,49.55217766772592
Special,918,434,[],15.36388143668445,0.005838467722306707,-2.0012775399131226,51.80743202728684
speechless,139,1132,[],21.631611142960427,-0.08758289990379146,4.515407095949933,69.76090247435289
speechless188,784,3425,[],16.96897511435718,-0.012896264401819962,2.7926136696767547,43.11835284843307
Speedie,1197,708,[],11.401951407699352,-2.360531514322217e-05,6.981233703260006,-999.9999916369795
spephsrih,827,224,[],10.367280037313744,-0.008530138128378639,3.6080613119062397,39.62863223268117
Sphie,926,805,[],16.29561129931508,-0.09090450216927086,7.31378239099827,53.57351776299837
spicysalt,423,345,[],14.527184264972597,-0.035950866670006784,4.888726917627168,55.84848964086777
spicysriracha,1226,3717,[],15.424137485144401,-0.0013619488588094647,3.6969692233251448,45.60924726612249
Spidapida,1322,418,[],15.003723973528722,-0.0017085432197596598,3.8883338751730094,33.79596855077052
Spider,1165,2816,[],20.890684558572108,-0.000766424869172601,3.627402326589572,12.872814882626935
spidermango,1076,2997,[],15.512843317880188,-0.004197968855607416,3.1558179781742224,50.84353992534329
Spiraler,1121,489,[],18.253081063186816,0.004515453839208041,-1.6526668946428669,65.84222945483451
spirittt,232,341,[],4.595509125172565,-0.07411063986350055,3.2495622898077756,39.97575793429005
Splittington,659,286,[],4.939553716950098,-8.257025430871138e-06,6.8314210157391395,-871.5765621603517
Spojo,1234,12576,[],10.458307267647923,-0.003785436995255888,3.646544246025071,49.34129748983927
SPONGEBOB1,1092,5390,[],7.070144836937646,-0.001032053416407523,3.434334694680294,26.348724163165937
Spongey,1170,2288,[],6.64479663711792,-0.0021780540022037905,2.797048042185295,51.97290983680221
SpoopyDoops,1336,5978,[],8.452555776667467,-0.002225863304642037,3.587261788145651,32.35788473150149
Sporadic,1237,1015,[],13.462935897049014,-0.0030258638895106155,3.150588063217623,36.39597135311909
Spork,1258,318,[],8.574838431952342,-0.06338129219774251,2.5033800877504433,51.378380766261905
Spotifex,1123,2012,[],13.994273930248442,-0.0006725946082436963,4.358196601142745,-5.831095459874631
spottedstar1123,989,713,[],4.372836184207135,-0.0046505078326921885,2.756795611744278,46.37225703531582
Spratei,358,325,[],5.345350086209464,-0.04461597951313877,1.391308554907745,51.93355624217542
Spungus-Lee,481,3018,[],6.505226130327715,-0.01675617287414606,4.3431260218189776,50.924500215877096
Spy,970,3508,[],7.500434281956544,-0.01588125318287262,4.196930872231471,55.47726332759453
spydrone9044,853,3795,[],43.51117246919189,1.6177767987982742e-05,6.7480094316221955,-795.1603554393218
Squeaky1,723,6844,[],4.73004232732565,-0.005200713191218525,3.607896496392969,19.743471647453898
SquiddToph,1226,1738,[],3.1618767637122023,0.0024449783921280926,-0.8668155956955735,47.053342818906586
Squidmemer,434,342,[],13.8077198326689,-0.015296634272606633,3.9410360053092877,54.946125404884526
Squirtle,1883,1642,[],2.7850897716045773,-6.215092985751151e-06,6.934773227546677,-994.3661064553054
Squsodu,1081,1765,[],9.366318078835768,-0.010205019792756615,3.7287644211988455,44.814219731871354
SrirachaLord,1226,753,[],22.088130446793468,-0.005538693318749423,2.973448052706677,56.096921517073795
SSENdal,1154,266,[],8.260109291872856,-4.746296618976589e-06,6.172136677745562,-446.91557866003734
SSEONA,792,529,[],8.968746401678057,-0.005323404267843513,4.118993338765012,52.289746287886416
sskk,459,698,[],6.83150326758373,-0.004528983370605558,2.46440590437243,46.80659358205715
ssori,435,1879,[],17.643277382746778,-0.004730615494224612,3.6829651741740257,42.514948716142165
Stackerman,654,281,[],7.009262580427577,-0.005673983383376327,2.742218830202554,48.269027781393966
stanneman,497,487,[],12.983638282013308,-4.459310153580172e-05,5.417713842939297,-166.17286083566714
stan__,696,827,[],807.2356793147319,0.00011738412438946455,6.859549878091065,-897.3570842897622
starbos,1080,257,[],4.9163728499925075,-0.00581734761805555,3.8124765097966318,33.41123495886976
starlessabstract,1123,983,[],2.3556824498049753,-0.0017805329689148848,3.2735625568661977,36.39307572989511
StarlisDet,431,1637,[],6.048216023488702,-1.3776780777009233e-06,3.379447887843885,3.5469315835826127
StarLord,1243,2820,[],10.697926560159095,-0.00019760690024870484,4.6592213824740245,-47.46167863271618
StarPlatinum,1205,6694,[],8.259232826409537,-0.0031764230232057098,4.433375062743518,40.089190331509386
Starravind,1277,432,[],29.49597674682491,-3.618598052505484e-05,6.103216458636945,-359.0849594068189
StArRaYdA,387,531,[],11.714635682000013,-0.008251159935655294,4.370335782967423,43.58515096803376
starstarstarstar,471,222,[],14.462900237982577,0.0032162952621642305,0.5352947448006935,48.859967768686005
StartedFrom5apm,341,321,[],8.862327416721817,-0.026384971826151363,1.6644034539145158,48.090345902745646
stath,847,2545,[],16.377275470328982,-0.027560351837137714,3.604201590179911,55.56109034410148
StaticXY,1421,10316,[],3.7819044195463642,-0.002575084896071913,3.604690012331806,31.00740586085921
Steakmann,1208,1156,[],7.418554065023978,-0.0014308878360990928,2.938626117046485,47.36899141768204
Stealnoob,854,392,[],16.799439438157645,-0.005257385946771084,3.4983571708152756,51.43125811085256
SteelMaul,214,2280,[],7.082434230809456,-0.0119001092841573,3.6067897599273935,45.06635190554983
Stefan_C,676,2396,[],7.454958275921073,-0.009342966461200003,3.4555940735903277,38.76021063266601
StellaSontag,309,1595,[],3.028795342679363,-0.028772264280260668,2.7262686416466435,46.99491693719513
Stemtyke,1183,6451,[],13.918922433265738,-0.0030189001537404116,3.1202531748264484,51.99774937490733
StePham,840,9548,[],4.122906384828244,-0.002601023608268125,1.4564587765626245,40.93030936983777
StephenMogoOvO,198,388,[],9.266254136611856,-0.015598456945629297,2.3871353641724813,38.6143495487748
StephIsAMess,1185,2932,[],7.946503542669055,-0.005038908667823715,3.074694454003002,46.16325655474359
Sternage,815,3173,[],7.023924573198285,-0.002283533335869285,3.4900477029840165,31.61810329926826
stev,1184,1521,[],11.964733178891413,-0.004177350548981457,4.413063817429988,41.97676314935614
steven123505,1198,1290,[],13.897257555586632,-0.002668622080514906,3.432293894952849,54.07521526720606
Stieter,1118,3243,[],12.218284150103626,-1.344374815321796e-05,6.970667154608067,-998.9779317581775
stiflou,1133,7832,[],5.866571079235494,-0.034897046663055334,2.5912612427908597,54.13028313545783
Stoads,1422,464,[],25.991129398126983,0.00018944172105252156,3.300850849406223,49.05996255055574
stoobiejoobie,992,331,[],12.907547223271656,-0.00453183996906447,4.351470315370875,51.333293669154685
stormng,1185,2282,[],5.732944480811049,-0.010976566858560865,3.3685267867421556,50.12377748767883
Stqrm,1336,1736,[],13.815709694387355,-0.03968162603554419,2.983633542418488,48.17806607918663
strings,1124,345,[],8.465807743191176,-0.00618778386584895,2.304346428828985,60.3336996186253
String_bean,304,408,[],10.760429701290661,-0.006814631919542131,4.6861540925983185,31.863939088957057
StS,1108,286,[],5.912868599200954,-7.664924704217953e-06,5.821094685262259,-288.21290173131956
sttory,706,4508,[],47.26808182628866,-0.007410299774599674,3.8930727710906408,59.207981938434955
StudioD,33,469,[],7.517651396958736,-0.633486230416159,2.869875920998228,48.916363215104774
stunningfire,833,428,[],7.73928427680417,-0.009166632318505608,4.09810034222202,44.46790395524099
StunningLlama,1196,1998,[],367.96519697042834,-0.014155521705005954,4.447163862789366,51.03349504549863
stuphadrun,745,207,[],14.568426707862121,0.0018616993063693742,2.307558580254925,37.11507739478977
stupiz,1495,288,[],10.913272667713782,-0.0019520988266798001,2.9423642420807328,37.404970495925355
stxvenu,609,1231,[],7.236745357386167,-0.016564890499943696,4.193935266657207,39.1888954873401
Suauroto,608,525,[],6.969269132097641,-0.009910371631734778,2.898184476269754,40.11816381324228
Subbing25s,692,800,[],8.00757519585285,0.0005479725534502355,3.422822020044575,-1.3667408738438258
submarin,93,342,[],9.125544117401365,-0.00017574653561205824,5.970313688217903,-333.1591640234721
SubOptimal,1118,6857,[],6.428223058035252,-0.022846245249584576,3.9691289787067987,38.28779331150227
SubZero,915,6936,[],69.77375191302846,1.871492299759739e-05,6.920812887838583,-951.1317127006876
Succulester,948,523,[],11.133853713918256,-0.012528862348892361,3.047943757874624,48.95879876104299
SuedDolphin9771,1132,967,[],11.470164318273245,-0.005550708295864245,3.6143249035919434,45.489295822069494
Sugandese,1039,543,[],7.4042508748047595,-0.0016451329246811857,2.38430628609139,45.969480694717085
summersky_,298,247,[],12.006791429972523,-0.032363999143483126,2.0470151631546445,52.308900081265584
SundayLee,1238,833,[],56.04110373901221,-0.0035907834236642523,4.150178409531571,34.11356531326156
Sundaymark,839,309,[],6.08407054867617,-0.015929560372743005,2.9576532312443224,50.944230124649465
sungjin,1249,9373,[],7.115083157364475,-0.005792807333158351,3.0996277650330164,43.790812957148084
sunil,962,827,[],14.151568353174122,-0.00517823826323226,3.5657625896019884,50.59183012332069
sunkipark,1220,3024,[],14.136842411362759,0.004560916743854154,-1.7554142826822088,53.914013145208706
sunnybobb,1282,1011,[],19.484882624713798,-0.01696118888161565,3.390999724940571,55.73087597508937
Sunnydayz,539,496,[],19.207681237667124,-0.027648973311649783,2.825705113029852,50.70457272379022
Sunshine0907,1238,672,[],8.778329968231173,-0.001479086977426146,2.95827290245511,30.632981436778046
sunsky,1003,2071,[],8.803795784238,0.00331210918566884,-1.5439754644732604,50.46100309109565
sunwukong,1275,10152,[],7.967472948224455,-0.0056909530815677355,3.9470925592747883,41.57092555641901
suoe,316,393,[],10.53681129345331,-0.0077065125754541604,3.886555359406014,46.552055150825815
Sup3rFir3,823,704,[],9.094630662952817,-0.00643041204443899,4.330985466386521,35.78530370618342
superawseomeman,1074,2510,[],11.137104281510307,-0.004889167023912256,3.5373252043837606,42.965215982937316
Superbuns,1260,10034,[],15.575688151860856,-0.0100517496667579,3.4621767395636103,45.27013007009361
Superduperbuns,1050,2856,[],10.81756963350666,-0.003046264388381053,3.319079303209904,42.71510533331375
supergalaxy77,1190,1838,[],14.225667844246583,-0.007915616407571522,3.403889557506867,61.14255024177712
superman,976,2670,[],21.998754556437547,-0.00038649288639695757,4.541069886097607,-2.8862270366041947
superpositivo,1125,4094,[],6.296759131578863,-0.0007097837603915586,2.6917715955203616,42.69145072393515
Supershocky,1261,1226,[],7.295486959292745,-0.006652580806168976,3.374723686872229,35.32941265496179
SurelyYouJestin,1059,7289,[],19.930101144924706,-0.0051010881897365365,3.593235790007992,44.263635763528455
sureman,1024,1304,[],7.146890824245033,-0.0018180027119124912,3.708175470789765,43.773359586932756
surpy,708,225,[],17.30453467585478,-0.0028853408817432393,4.55078286070473,20.869800204914224
sushi_rubi,1696,301,[],5.243738047953425,-5.249762650057024e-06,6.819680683444137,-883.530747301756
Svenne,1453,7220,[],100.88538537645948,-0.012072290158459977,3.547846129507283,43.2879671398344
Swagishek,851,583,[],6.462850707677807,8.519321418638896e-06,6.940920985696016,-988.1918362857768
Swagsta,1225,2236,[],16.8558924099826,-0.003486584126923009,4.014830027711185,52.45481765938766
swertd,1069,969,[],15.119892420908924,-0.0033940918502549425,2.0209968478689264,51.49143729012769
swiggle,1184,560,[],10.843174719460546,0.0015781614837236896,0.8615604008642571,48.20255204788745
swigittyswoot,541,1293,[],10.04404090492807,-0.006305008805379321,3.811625415932025,45.78967556111534
swiN,715,3678,[],11.839633002811794,-4.048895454891052e-05,5.188354417092638,-124.12468218395102
swng,706,1102,[],16.363648592556213,0.04977532617925832,-32.88583867270303,37.05366425571587
Swordyz,792,1479,[],11.368741221093572,-7.996126717090064e-06,6.9067216953903525,-947.2629389773449
Syeknod,1754,3739,[],12.542479538714769,0.0013922229350755377,-1.680631971936581,38.68722500574778
SyluseShishou,733,256,[],12.76215161339588,-0.013230619320046358,4.040598184187502,53.5456506349204
Sylveon,1288,1066,[],123.64110846824903,-9.194869267281272e-05,7.061030777119125,-999.9995898213642
Synow,754,652,[],11.623893958332031,-0.00011278677875802984,7.026113347453492,-999.9999996571391
Syperion,716,436,[],2.4094656388276308,0.0009248996943250349,0.45666301143739896,20.75063216024581
Sypper,548,225,[],9.893312691344624,-0.006772153339662359,4.316014081086011,31.16065206951251
Syrkl,910,2954,[],10.444201440206335,-0.006393454298314928,3.4859621721764134,47.36766781174559
syult,618,9527,[],3.863677330741847,-0.00708003362484995,3.4113757848221447,35.69371661140824
S_u_d_O,1269,1212,[],14.446439594183701,-0.0042005000418750505,4.160971617566634,35.54599769460314
T-Flat,1206,745,[],21.923180588765312,-0.0008206908233438914,4.492263160298605,4.5677346957615415
T-spie,1258,2813,[],11.592065516411719,-0.002488221796375496,3.6489374973669393,32.46802496620384
t-tris,1182,1294,[],14.974982782099715,-0.0012663438762649084,2.478047537192684,49.01570483631796
T0xic,1257,4917,[],2.2542444408685265,-0.013722262893254664,1.9758103113022496,37.709448232805975
T1018,1176,3147,[],32.96330014335712,-0.008930739632327848,3.2187696486315085,54.97493279725189
T4kbir,525,816,[],7.9302612869104205,-0.00237352728162635,1.7856033370360387,42.687621790605206
T5100,880,569,[],14.655688371091387,-0.005049371047641167,3.8023849721205565,46.23908483759411
TackShootr,1194,3975,[],5.329087665003694,-0.008029908699573528,3.481861457631444,32.391565400667695
taco727,765,702,[],19.726256574275876,-0.002925584822880939,4.357029839421683,26.5629931299049
Tacos,761,6345,[],25.836465048625282,-0.004921598534304469,4.110636892611994,38.99723693383716
TaeboQueen,1100,1580,[],11.574341165972738,-0.010672390946358369,2.946284740148115,64.89743261895678
TaeRyu,1002,437,[],21.730302868011314,-0.004589229149825422,3.5108277723372994,52.25045863694595
taeyo,792,1888,[],4.763634788072657,-0.017675318972073677,3.285750182924622,46.57993222187655
TagNamE,817,567,[],19.28444507524323,-0.016008989482119235,4.219675818481223,60.33845279658207
Tails,624,553,[],17.353976945393253,-0.001805155378582086,4.942769965193906,-2.8435074958241406
Takaashikun,893,8531,[],10.615676514653195,-0.004303435731139325,4.079738000554351,51.16152023125874
talekhine,261,386,[],20.841689954724195,-0.06660875498686919,2.5120129955820376,54.626605003380476
Talse,1314,3047,[],6.226093340092879,-0.004612540355132614,3.8904349601030237,43.71917250975962
Tamelnv,743,526,[],9.88888754164972,-0.014249516045589829,3.967115530406138,46.54920714021893
tamim,765,1033,[],22.574146914266827,-0.0016882757292643457,3.114021014269988,52.223480644294796
TamTheBoss111,718,418,[],26.423742712918227,-0.014058582349754026,3.739725095472666,71.08029410195344
Tanarus,1437,1604,[],6.385342878290732,-0.013972313809828754,3.0128455601542194,52.37078134442494
tang,1655,1189,[],4.2595691310466925,-0.00686514560281857,3.699677642098221,47.43269558196698
Tangerineftw,547,852,[],19.96550691674434,-0.0471028046865361,4.858575339545029,65.91745439237279
TangerineV2,693,5146,[],26.8008043214565,-0.0037903837525366402,3.544474081902384,39.34022795892942
Tangy,1198,1126,[],12.500434804192395,-0.009606687995808941,3.5524210125185265,48.59145118866994
Tangy_Original,410,728,[],4.407818815197922,8.383812065188596e-05,5.251588644440356,-149.21116252211786
Tansetsu,968,683,[],15.442805515448102,-0.006314554943187724,3.6040951668329657,51.398119521977144
tapeworms,1119,971,[],44.6915015616575,-0.008875728476910363,5.119457638559175,57.56307444165623
tartufoli,1205,17173,[],5.4442846350560465,-0.00310536016806108,2.3319757509437435,45.2677148829624
Tastybread,1257,319,[],12.820717774432655,0.0042132230277220585,-1.0040380845750394,48.25388759132358
Taylux,1053,1164,[],14.918831795574283,-1.763312618199967e-05,6.9820706670267745,-999.9999969314548
Tayori,280,5323,[],21.800401987370346,-0.0453560914546301,3.574388534783791,69.78609003287131
tbalazs14,1644,6257,[],11.738315935425915,-0.011337220890788976,5.087714058702227,49.90318266782114
tc307,188,626,[],7.21579121664371,-0.03227680665937723,3.362692503405942,47.73657430376811
TeaGa520,1867,3201,[],32.48256204930045,-3.610749844895813e-06,6.897816974514934,-953.3979545476647
Tebby,671,6471,[],11.14677918491617,-0.023848075660269225,4.061743539940727,57.99029965236441
TEBO_Moi,983,3254,[],8.685834907043073,-0.005679976851025664,3.2011957850640127,25.17963966192809
teclado,1205,9302,[],5.820459927968202,-4.808624664551453e-06,6.746782121417783,-799.1731441788594
Tedward765,103,389,[],17.404179762125995,0.039719542151063214,-2.0913952099331943,52.845963675851735
Teean,160,211,[],9.553613707565372,1.092281891915445e-05,3.7491773604943086,8.022864479384166
TehoUbi,1204,1072,[],85.17266870504416,-0.003325406532675883,3.928572837300405,58.99955358547344
Teious,980,5373,[],9.370184393591892,-0.005677692859249662,3.88297924958265,57.54676641150172
Tekauo,1029,1434,[],11.911692536679652,-1.3036796664330583e-05,3.5449249746100486,3.8288091984943438
tempfelix,17,1301,[],3.1492550012211846,-0.07397523324799453,2.4955410471005894,31.321103100634684
ten423p,1731,273,[],18.958346157161028,9.206974824944746e-06,5.869233087980458,-319.21354177836616
tensh,546,574,[],7.313209769283068,-1.476476675971342e-05,6.738808636483339,-794.138051486876
teri,879,1104,[],1269.6664519610592,7.185900023090692e-05,5.160646773169806,-83.82932817372314
Terrarator,713,1410,[],43.258022890959694,-0.004824844269500901,4.087158460664818,39.4475129594247
terter,1164,12816,[],5.025519539689517,-0.0030213778242619903,4.011667835613142,25.672486264179312
terwrist,1847,15205,[],1334.854635143022,0.0012344996451949034,1.8943923338061748,34.161763160462385
Testar,1014,4543,[],2.611500072698389,-1.4658350854992712e-05,5.772133509522773,-287.1365534275952
TetBiL,890,5042,[],4.0642417984986094,-0.014419980520382954,3.3092988991855345,37.370382654307136
Tetragram,1486,2723,[],7.407482515722188,-0.006416168717008698,3.541208086226711,43.997491395337626
Tetraminoletics,1276,7621,[],9.87018463037681,-0.006603959473260284,3.420406167725359,46.96501682017438
Tetrian22,1558,1931,[],943.1175272596313,-4.45993268888871e-05,7.000792708713253,-992.5617625775635
TetrionPL,428,616,[],5.061116334404922,-0.0038255954537501392,3.288912742763891,29.04761418464129
Tetrombone,859,900,[],18.358679594598772,-0.009709989601128349,4.283795601888241,54.88371450856822
Tez,1452,1047,[],7.108805196869122,-0.0004607555489874009,4.191776242562429,-4.37998102489297
tf,564,602,[],6.964277427364447,-0.007253203943140115,3.3995738437635215,42.24584405131213
TFplayer,856,1028,[],5.6997601813556615,-0.027911156187573612,3.3388316508611835,47.830276588976254
TFRP,1038,1042,[],5.768774747207248,8.048578482772746e-06,4.751005152100464,-67.72887678550595
TFW,727,1482,[],23.18945161932989,-0.007155992525582904,4.80003415417887,48.79762519399962
tgmfreak,849,391,[],12.16104517212021,-0.002678879241141526,2.505301960924759,46.15983365268929
Tha-,1232,3421,[],465.0549826697417,-0.0014013762348404498,5.150298475499908,20.441839450869992
Thanatos,1232,538,[],59.16349440864018,-0.001681157421952521,3.5866961713685215,61.01871875497577
The-Real-G,1222,5234,[],394.0897102503717,-0.0029479788946340803,3.7716008842664848,48.149643247454414
the1466,1145,722,[],4.750488579064112,-0.002274730614828882,2.3609521552988846,32.46620056381436
TheBaconator,1243,1914,[],12.222149460507936,-0.010040043672495629,4.470319297489832,52.145828472588086
TheBelgianBomber,546,852,[],4.968547001311174,-1.4266596035499877e-05,4.906338273286957,-88.49255023763038
TheBepis,1126,3119,[],6.36723552959622,-0.004514482209186168,3.7628277890834374,47.18340224197948
TheBigBlobb,629,1412,[],2.8758789437324763,-0.01555831951165114,3.302699490151337,38.13302157571918
TheHipKnee,910,478,[],6.334056175365305,-0.0033206764742584054,3.30622326036376,42.85234568048398
TheJewishLover,511,1486,[],7.961472430029442,-0.01007286543374412,1.9413261334924927,49.58443388657525
thelawsofjay,961,4217,[],12.5697724113094,-0.004790328438632044,3.5866021779657338,34.666613193084196
TheLuigiMain,1216,8993,[],14.398418315714498,-0.00501261019759317,4.5279523332016245,42.92810141624427
TheMatsku,754,2539,[],6.018243124991493,-7.061344113254089e-05,7.003690805045462,-999.9985046428915
themavs3,124,306,[],16.976385840741987,5.409145506369746e-05,5.759373518543655,-243.2150114910945
themavs4,728,1280,[],31.875885038163638,-2.8504496835894647e-05,6.995439477333842,-999.9976902613241
themaximumtomato,1215,734,[],11.207362219287191,-0.0006288031066293031,3.7903571375501683,12.469727288854594
TheMegaStorm,936,1178,[],103.110710638885,-1.7272005756260291,4.97427508593952,53.23821633743292
TheMidLVGuy,873,306,[],7.219260543712779,-0.0068785858119884274,3.033188835680058,50.958323940346105
TheMistTerrain,506,403,[],9.176289055784078,-0.0008152623891570953,3.2308938360551718,25.506671148903163
themysticalninja,89,1724,[],12.430246304643765,-0.036814216486064345,2.9385427352562683,52.62405214169174
Theo,1670,434,[],8.820845713184141,-0.0027058056595604305,3.883635623693191,35.11843352798488
theotheo36,1218,307,[],8.540309395579904,-0.006362806132055743,3.2224844263700367,49.63200642680316
theperson657,813,10194,[],6.7226008782576265,-0.005689568995830861,3.7232614329845797,49.863087530120644
TheRealParadox,1058,806,[],11.834740799958714,0.005695472269066075,-3.411263755006656,35.65080974358474
TheRyanPhan,588,1515,[],6.438623570835602,-0.004786908051175492,2.1439998507694424,50.40542280077578
TheWaxMango,744,1029,[],33.60517691832299,-3.692693173123765e-05,6.966409227523766,-999.9999707948693
TheXII,1707,2020,[],10.226200028930716,-0.004284823126012991,4.1178829562899155,29.054920526288882
Theya,745,437,[],56.676574336668295,-0.08002216594007176,4.07191312415711,75.04946880958373
the_cow,725,1852,[],13.48192913737465,-0.009657763638354572,4.176903058529706,52.526682042769195
The_Fence,674,1865,[],8.773960283879093,-0.06706747065757582,3.1458574049200476,46.17523827401792
The_Griaffe,1209,988,[],1649.808111114422,4.1011986906140277e-05,5.729037137744937,-214.80515217482983
THE_ME,737,874,[],5.149445416214445,-0.010315827746153522,3.849835818474996,42.79835964056956
The_Moss,1095,1931,[],5.167830942011069,-4.046996929767018e-05,6.994323837894511,-999.9999999829664
the_psychiatrist,1333,4528,[],15.773066710574493,1.1062179427670233e-05,6.777631385345425,-819.9360685473537
thicc_egirl,1015,1946,[],13.455847611913065,-0.0029121537077432735,2.9125092019584558,56.83252042196038
THICKBUT,1889,6690,[],19.73995887681712,-0.0004185526807055581,2.799467397504369,33.96854227836943
Thighs,1818,597,[],32.69325999373194,-0.00047872834325920057,2.955932704377195,44.51841168022547
Thinkerexists,1663,326,[],7.13574614458273,-0.001009957425740043,2.2409265238437843,40.1292919328682
ThinkHardDrop,707,437,[],2.2561985139631906,-0.0017066365882195548,2.4390918677143483,35.37200933526186
thl3f,681,1181,[],11.033595892884323,-0.01706457359984531,3.8284541164838037,57.54724584900652
Thomasar,1494,2912,[],12.850111858015492,-0.0019914955566379235,3.6106725324930697,56.46229709661148
thomastik,1012,327,[],19.4542096415659,-0.004682146673132404,3.8540430587492707,36.017913437953574
ThommyTwoshoes,802,1959,[],7.004758715779659,-0.00669357570776293,2.8653874787781235,45.67525247003079
thorguy,840,1479,[],119.86917356712675,-0.004476475275420184,4.3972568733680015,19.163483581635067
thoughts,743,873,[],10.198530081704396,0.002251301039443499,1.3748778109245805,46.49718383399935
thousandfire,460,222,[],6.680797626934856,1.6253166238153287e-05,6.791536312792318,-844.5253702982701
Three3,761,260,[],8.826691535654467,0.00903709158414679,-5.137676976511826,44.45918299551354
thrn1,942,582,[],13.155094120145456,5.6746467695649705e-06,6.793531958366469,-839.7730037075077
thunder223,400,566,[],7.012180916844148,-0.010675622955601163,3.3802323581055056,52.36700749009149
thuonghai05,1007,606,[],21.009321585306637,-0.009148571305301226,4.1027132138152185,65.77212493863844
tianxnait,623,3434,[],6.336723924884809,-1.3851999191692666e-05,6.316025356594414,-498.4743787423334
tieucong,1526,302,[],4.332368592086231,-0.04524407108895299,1.1203671143252947,40.13472404807732
Tiffany,1208,2134,[],10.823174967024524,-9.468140720883718e-06,6.825260745397571,-863.0131104097304
tiffanychengg,296,1057,[],6.319323069452858,-0.031602673043567994,1.5841562339918414,56.24934039533767
Tigerpow,557,1134,[],5.2856477600208525,-0.010814306456358837,3.210345168992533,49.5348347613533
Tiger_Ros,718,475,[],7.737133874541824,-0.005053130054508989,3.1490722289017468,49.00863629789423
Tiktik,746,435,[],8.551936126527204,-0.0171607730067694,3.4388175422499474,46.95379107585608
Tim,1977,514,[],14.772835128535133,-0.0005683788129501594,1.543443335550952,45.99695173863085
Tim1995,1774,225,[],2.812176697685134,3.420296486942987e-06,6.891290917719966,-946.8193396838302
tinalini,405,494,[],5.915454697471706,-4.44360364850188e-05,3.8664834063727263,0.3558566847558022
TinkThank,1198,5771,[],14.640718473336975,-0.01591549012512449,3.852191024299168,47.56145781135422
